Sexo	Comunidades y Ciudades Autónomas	Nivel de formación alcanzado	Periodo	Total
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T4	7,8
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T3	7,9
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T2	8
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T1	8,3
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2018T4	8,4
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2018T3	8,1
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2018T2	7,9
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2018T1	8,7
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2017T4	7,7
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2017T3	7,5
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2017T2	6,7
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2017T1	7,5
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2016T4	7,4
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2016T3	6,8
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2016T2	6,8
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2016T1	7,1
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2015T4	8,1
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2015T3	8,2
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2015T2	8,1
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2015T1	8,2
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2014T4	6,9
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2014T3	6,6
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2014T2	6,8
Mujeres	05 Canarias	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2014T1	6,5
Mujeres	05 Canarias	Educación superior	2025T1	32,1
Mujeres	05 Canarias	Educación superior	2024T4	31,9
Mujeres	05 Canarias	Educación superior	2024T3	32,3
Mujeres	05 Canarias	Educación superior	2024T2	31,5
Mujeres	05 Canarias	Educación superior	2024T1	31,6
Mujeres	05 Canarias	Educación superior	2023T4	32,5
Mujeres	05 Canarias	Educación superior	2023T3	31,8
Mujeres	05 Canarias	Educación superior	2023T2	29,7
Mujeres	05 Canarias	Educación superior	2023T1	31,4
Mujeres	05 Canarias	Educación superior	2022T4	32,4
Mujeres	05 Canarias	Educación superior	2022T3	32,6
Mujeres	05 Canarias	Educación superior	2022T2	31,9
Mujeres	05 Canarias	Educación superior	2022T1	31,7
Mujeres	05 Canarias	Educación superior	2021T4	32
Mujeres	05 Canarias	Educación superior	2021T3	31,5
Mujeres	05 Canarias	Educación superior	2021T2	31,6
Mujeres	05 Canarias	Educación superior	2021T1	32
Mujeres	05 Canarias	Educación superior	2020T4	32,6
Mujeres	05 Canarias	Educación superior	2020T3	31,2
Mujeres	05 Canarias	Educación superior	2020T2	29,3
Mujeres	05 Canarias	Educación superior	2020T1	29,3
Mujeres	05 Canarias	Educación superior	2019T4	29,2
Mujeres	05 Canarias	Educación superior	2019T3	28,5
Mujeres	05 Canarias	Educación superior	2019T2	27,2
Mujeres	05 Canarias	Educación superior	2019T1	27,5
Mujeres	05 Canarias	Educación superior	2018T4	26,6
Mujeres	05 Canarias	Educación superior	2018T3	25,8
Mujeres	05 Canarias	Educación superior	2018T2	24,8
Mujeres	05 Canarias	Educación superior	2018T1	25,3
Mujeres	05 Canarias	Educación superior	2017T4	25,4
Mujeres	05 Canarias	Educación superior	2017T3	25,3
Mujeres	05 Canarias	Educación superior	2017T2	25
Mujeres	05 Canarias	Educación superior	2017T1	24,7
Mujeres	05 Canarias	Educación superior	2016T4	25
Mujeres	05 Canarias	Educación superior	2016T3	25,8
Mujeres	05 Canarias	Educación superior	2016T2	25,3
Mujeres	05 Canarias	Educación superior	2016T1	24,5
Mujeres	05 Canarias	Educación superior	2015T4	23,4
Mujeres	05 Canarias	Educación superior	2015T3	23,8
Mujeres	05 Canarias	Educación superior	2015T2	22,2
Mujeres	05 Canarias	Educación superior	2015T1	22,5
Mujeres	05 Canarias	Educación superior	2014T4	23,7
Mujeres	05 Canarias	Educación superior	2014T3	23,1
Mujeres	05 Canarias	Educación superior	2014T2	23,4
Mujeres	05 Canarias	Educación superior	2014T1	23,5
Mujeres	06 Cantabria	Total	2025T1	100
Mujeres	06 Cantabria	Total	2024T4	100
Mujeres	06 Cantabria	Total	2024T3	100
Mujeres	06 Cantabria	Total	2024T2	100
Mujeres	06 Cantabria	Total	2024T1	100
Mujeres	06 Cantabria	Total	2023T4	100
Mujeres	06 Cantabria	Total	2023T3	100
Mujeres	06 Cantabria	Total	2023T2	100
Mujeres	06 Cantabria	Total	2023T1	100
Mujeres	06 Cantabria	Total	2022T4	100
Mujeres	06 Cantabria	Total	2022T3	100
Mujeres	06 Cantabria	Total	2022T2	100
Mujeres	06 Cantabria	Total	2022T1	100
Mujeres	06 Cantabria	Total	2021T4	100
Mujeres	06 Cantabria	Total	2021T3	100
Mujeres	06 Cantabria	Total	2021T2	100
Mujeres	06 Cantabria	Total	2021T1	100
Mujeres	06 Cantabria	Total	2020T4	100
Mujeres	06 Cantabria	Total	2020T3	100
Mujeres	06 Cantabria	Total	2020T2	100
Mujeres	06 Cantabria	Total	2020T1	100
Mujeres	06 Cantabria	Total	2019T4	100
Mujeres	06 Cantabria	Total	2019T3	100
Mujeres	06 Cantabria	Total	2019T2	100
Mujeres	06 Cantabria	Total	2019T1	100
Mujeres	06 Cantabria	Total	2018T4	100
Mujeres	06 Cantabria	Total	2018T3	100
Mujeres	06 Cantabria	Total	2018T2	100
Mujeres	06 Cantabria	Total	2018T1	100
Mujeres	06 Cantabria	Total	2017T4	100
Mujeres	06 Cantabria	Total	2017T3	100
Mujeres	06 Cantabria	Total	2017T2	100
Mujeres	06 Cantabria	Total	2017T1	100
Mujeres	06 Cantabria	Total	2016T4	100
Mujeres	06 Cantabria	Total	2016T3	100
Mujeres	06 Cantabria	Total	2016T2	100
Mujeres	06 Cantabria	Total	2016T1	100
Mujeres	06 Cantabria	Total	2015T4	100
Mujeres	06 Cantabria	Total	2015T3	100
Mujeres	06 Cantabria	Total	2015T2	100
Mujeres	06 Cantabria	Total	2015T1	100
Mujeres	06 Cantabria	Total	2014T4	100
Mujeres	06 Cantabria	Total	2014T3	100
Mujeres	06 Cantabria	Total	2014T2	100
Mujeres	06 Cantabria	Total	2014T1	100
Mujeres	06 Cantabria	Analfabetos	2025T1	0,2
Mujeres	06 Cantabria	Analfabetos	2024T4	0,2
Mujeres	06 Cantabria	Analfabetos	2024T3	0,3
Mujeres	06 Cantabria	Analfabetos	2024T2	0,4
Mujeres	06 Cantabria	Analfabetos	2024T1	0,4
Mujeres	06 Cantabria	Analfabetos	2023T4	0,4
Mujeres	06 Cantabria	Analfabetos	2023T3	0,3
Mujeres	06 Cantabria	Analfabetos	2023T2	0,3
Mujeres	06 Cantabria	Analfabetos	2023T1	0,2
Mujeres	06 Cantabria	Analfabetos	2022T4	0,4
Mujeres	06 Cantabria	Analfabetos	2022T3	0,4
Mujeres	06 Cantabria	Analfabetos	2022T2	0,4
Mujeres	06 Cantabria	Analfabetos	2022T1	0,1
Mujeres	06 Cantabria	Analfabetos	2021T4	0,2
Mujeres	06 Cantabria	Analfabetos	2021T3	0,2
Mujeres	06 Cantabria	Analfabetos	2021T2	0,4
Mujeres	06 Cantabria	Analfabetos	2021T1	0,3
Mujeres	06 Cantabria	Analfabetos	2020T4	0,3
Mujeres	06 Cantabria	Analfabetos	2020T3	0,3
Mujeres	06 Cantabria	Analfabetos	2020T2	0,3
Mujeres	06 Cantabria	Analfabetos	2020T1	0,3
Mujeres	06 Cantabria	Analfabetos	2019T4	0,2
Mujeres	06 Cantabria	Analfabetos	2019T3	0,3
Mujeres	06 Cantabria	Analfabetos	2019T2	0,4
Mujeres	06 Cantabria	Analfabetos	2019T1	0,5
Mujeres	06 Cantabria	Analfabetos	2018T4	0,4
Mujeres	06 Cantabria	Analfabetos	2018T3	0,5
Mujeres	06 Cantabria	Analfabetos	2018T2	0,6
Mujeres	06 Cantabria	Analfabetos	2018T1	0,7
Mujeres	06 Cantabria	Analfabetos	2017T4	0,5
Mujeres	06 Cantabria	Analfabetos	2017T3	0,5
Mujeres	06 Cantabria	Analfabetos	2017T2	0,6
Mujeres	06 Cantabria	Analfabetos	2017T1	0,6
Mujeres	06 Cantabria	Analfabetos	2016T4	0,7
Mujeres	06 Cantabria	Analfabetos	2016T3	0,3
Mujeres	06 Cantabria	Analfabetos	2016T2	0,4
Mujeres	06 Cantabria	Analfabetos	2016T1	0,5
Mujeres	06 Cantabria	Analfabetos	2015T4	0,4
Mujeres	06 Cantabria	Analfabetos	2015T3	0,5
Mujeres	06 Cantabria	Analfabetos	2015T2	0,5
Mujeres	06 Cantabria	Analfabetos	2015T1	0,3
Mujeres	06 Cantabria	Analfabetos	2014T4	0,4
Mujeres	06 Cantabria	Analfabetos	2014T3	0,5
Mujeres	06 Cantabria	Analfabetos	2014T2	0,4
Mujeres	06 Cantabria	Analfabetos	2014T1	0,3
Mujeres	06 Cantabria	Estudios primarios incompletos	2025T1	1,5
Mujeres	06 Cantabria	Estudios primarios incompletos	2024T4	1,2
Mujeres	06 Cantabria	Estudios primarios incompletos	2024T3	1
Mujeres	06 Cantabria	Estudios primarios incompletos	2024T2	1,1
Mujeres	06 Cantabria	Estudios primarios incompletos	2024T1	0,8
Mujeres	06 Cantabria	Estudios primarios incompletos	2023T4	0,3
Mujeres	06 Cantabria	Estudios primarios incompletos	2023T3	0,7
Mujeres	06 Cantabria	Estudios primarios incompletos	2023T2	0,5
Mujeres	06 Cantabria	Estudios primarios incompletos	2023T1	0,7
Mujeres	06 Cantabria	Estudios primarios incompletos	2022T4	0,4
Mujeres	06 Cantabria	Estudios primarios incompletos	2022T3	1
Mujeres	06 Cantabria	Estudios primarios incompletos	2022T2	1
Mujeres	06 Cantabria	Estudios primarios incompletos	2022T1	1,2
Mujeres	06 Cantabria	Estudios primarios incompletos	2021T4	1,5
Mujeres	06 Cantabria	Estudios primarios incompletos	2021T3	1
Mujeres	06 Cantabria	Estudios primarios incompletos	2021T2	1,4
Mujeres	06 Cantabria	Estudios primarios incompletos	2021T1	1,6
Mujeres	06 Cantabria	Estudios primarios incompletos	2020T4	1,1
Mujeres	06 Cantabria	Estudios primarios incompletos	2020T3	1,4
Mujeres	06 Cantabria	Estudios primarios incompletos	2020T2	1,2
Mujeres	06 Cantabria	Estudios primarios incompletos	2020T1	1,5
Mujeres	06 Cantabria	Estudios primarios incompletos	2019T4	1,2
Mujeres	06 Cantabria	Estudios primarios incompletos	2019T3	1,4
Mujeres	06 Cantabria	Estudios primarios incompletos	2019T2	1,4
Mujeres	06 Cantabria	Estudios primarios incompletos	2019T1	1,1
Mujeres	06 Cantabria	Estudios primarios incompletos	2018T4	1,1
Mujeres	06 Cantabria	Estudios primarios incompletos	2018T3	1,6
Mujeres	06 Cantabria	Estudios primarios incompletos	2018T2	1,4
Mujeres	06 Cantabria	Estudios primarios incompletos	2018T1	1,3
Mujeres	06 Cantabria	Estudios primarios incompletos	2017T4	1,7
Mujeres	06 Cantabria	Estudios primarios incompletos	2017T3	2,1
Mujeres	06 Cantabria	Estudios primarios incompletos	2017T2	2,3
Mujeres	06 Cantabria	Estudios primarios incompletos	2017T1	1,9
Mujeres	06 Cantabria	Estudios primarios incompletos	2016T4	1,3
Mujeres	06 Cantabria	Estudios primarios incompletos	2016T3	1,9
Mujeres	06 Cantabria	Estudios primarios incompletos	2016T2	2,1
Mujeres	06 Cantabria	Estudios primarios incompletos	2016T1	2,1
Mujeres	06 Cantabria	Estudios primarios incompletos	2015T4	2,5
Mujeres	06 Cantabria	Estudios primarios incompletos	2015T3	3,1
Mujeres	06 Cantabria	Estudios primarios incompletos	2015T2	3,2
Mujeres	06 Cantabria	Estudios primarios incompletos	2015T1	3,1
Mujeres	06 Cantabria	Estudios primarios incompletos	2014T4	3,7
Mujeres	06 Cantabria	Estudios primarios incompletos	2014T3	3,7
Mujeres	06 Cantabria	Estudios primarios incompletos	2014T2	2,9
Mujeres	06 Cantabria	Estudios primarios incompletos	2014T1	3
Mujeres	06 Cantabria	Educación primaria	2025T1	6,1
Mujeres	06 Cantabria	Educación primaria	2024T4	6
Mujeres	06 Cantabria	Educación primaria	2024T3	6,4
Mujeres	06 Cantabria	Educación primaria	2024T2	7,7
Mujeres	06 Cantabria	Educación primaria	2024T1	8,3
Mujeres	06 Cantabria	Educación primaria	2023T4	8,9
Mujeres	06 Cantabria	Educación primaria	2023T3	10,2
Mujeres	06 Cantabria	Educación primaria	2023T2	10,4
Mujeres	06 Cantabria	Educación primaria	2023T1	10,4
Mujeres	06 Cantabria	Educación primaria	2022T4	10,8
Mujeres	06 Cantabria	Educación primaria	2022T3	9,9
Mujeres	06 Cantabria	Educación primaria	2022T2	9,4
Mujeres	06 Cantabria	Educación primaria	2022T1	9,7
Mujeres	06 Cantabria	Educación primaria	2021T4	11
Mujeres	06 Cantabria	Educación primaria	2021T3	11,3
Mujeres	06 Cantabria	Educación primaria	2021T2	10,9
Mujeres	06 Cantabria	Educación primaria	2021T1	12
Mujeres	06 Cantabria	Educación primaria	2020T4	12,2
Mujeres	06 Cantabria	Educación primaria	2020T3	13
Mujeres	06 Cantabria	Educación primaria	2020T2	12,8
Mujeres	06 Cantabria	Educación primaria	2020T1	13,4
Mujeres	06 Cantabria	Educación primaria	2019T4	15,2
Mujeres	06 Cantabria	Educación primaria	2019T3	15,7
Mujeres	06 Cantabria	Educación primaria	2019T2	16
Mujeres	06 Cantabria	Educación primaria	2019T1	17,7
Mujeres	06 Cantabria	Educación primaria	2018T4	18,2
Mujeres	06 Cantabria	Educación primaria	2018T3	17,2
Mujeres	06 Cantabria	Educación primaria	2018T2	16,9
Mujeres	06 Cantabria	Educación primaria	2018T1	17,8
Mujeres	06 Cantabria	Educación primaria	2017T4	17,1
Mujeres	06 Cantabria	Educación primaria	2017T3	17,3
Mujeres	06 Cantabria	Educación primaria	2017T2	16,7
Mujeres	06 Cantabria	Educación primaria	2017T1	17,6
Mujeres	06 Cantabria	Educación primaria	2016T4	18,3
Mujeres	06 Cantabria	Educación primaria	2016T3	18,2
Mujeres	06 Cantabria	Educación primaria	2016T2	18,5
Mujeres	06 Cantabria	Educación primaria	2016T1	18,6
Mujeres	06 Cantabria	Educación primaria	2015T4	18,5
Mujeres	06 Cantabria	Educación primaria	2015T3	19,1
Mujeres	06 Cantabria	Educación primaria	2015T2	18,2
Mujeres	06 Cantabria	Educación primaria	2015T1	19,2
Mujeres	06 Cantabria	Educación primaria	2014T4	18,2
Mujeres	06 Cantabria	Educación primaria	2014T3	19,6
Mujeres	06 Cantabria	Educación primaria	2014T2	20,6
Mujeres	06 Cantabria	Educación primaria	2014T1	20,5
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2025T1	30,7
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2024T4	32,2
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2024T3	30,2
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2024T2	29,6
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2024T1	28,4
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2023T4	27,7
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2023T3	25,7
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2023T2	27,5
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2023T1	28,8
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2022T4	29
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2022T3	29,4
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2022T2	30,6
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2022T1	32,6
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2021T4	30,6
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2021T3	29,1
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2021T2	29,2
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2021T1	28,5
Mujeres	06 Cantabria	Primera etapa de Educación Secundaria y similar	2020T4	28,1
